asset_id,path,filename,catalog_category,catalog_subcategory,width,height,alpha_bbox_width,alpha_bbox_height,transparent_pixel_percentage,candidate_pools,file_exists,reason_included
pvg_neon_sign_adboard1_3_e2212d1d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_3.png,AdBoard1_3.png,NEON_SIGN,sign_billboard,44,83,34,78,28.56,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard1_4_d09bd337,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_4.png,AdBoard1_4.png,NEON_SIGN,sign_billboard,12,98,8,97,44.64,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard1_5_30d5b9a0,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_5.png,AdBoard1_5.png,NEON_SIGN,sign_billboard,30,92,27,90,30.4,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard1_6_4d89ba17,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_6.png,AdBoard1_6.png,NEON_SIGN,sign_billboard,31,91,26,91,31.87,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard1_7_30b89819,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_7.png,AdBoard1_7.png,NEON_SIGN,sign_billboard,33,91,26,91,35.2,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard1_8_c30e45db,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard1_8.png,AdBoard1_8.png,NEON_SIGN,sign_billboard,33,92,27,90,34.62,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_1_272cfd25,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_1.png,AdBoard2_1.png,NEON_SIGN,sign_billboard,37,81,34,76,16.82,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_2_bff94cf7,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_2.png,AdBoard2_2.png,NEON_SIGN,sign_billboard,10,98,8,97,38.06,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_3_5658c0b4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_3.png,AdBoard2_3.png,NEON_SIGN,sign_billboard,44,80,34,78,26.93,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_4_bfb88262,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_4.png,AdBoard2_4.png,NEON_SIGN,sign_billboard,17,98,8,96,62.73,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_5_9d7c1a4b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_5.png,AdBoard2_5.png,NEON_SIGN,sign_billboard,30,92,26,91,30.33,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_6_9121bfe6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_6.png,AdBoard2_6.png,NEON_SIGN,sign_billboard,34,92,26,91,38.55,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_7_dfc15558,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_7.png,AdBoard2_7.png,NEON_SIGN,sign_billboard,30,92,26,91,28.19,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_adboard2_8_472eabae,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/AdBoard2_8.png,AdBoard2_8.png,NEON_SIGN,sign_billboard,33,92,26,91,34.62,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_1_f4346cce,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_1.png,BandStage1_1.png,UNKNOWN_REVIEW,review,370,373,367,368,44.43,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_2_f61494b4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_2.png,BandStage1_2.png,UNKNOWN_REVIEW,review,324,377,320,376,46.91,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_3_f7982220,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_3.png,BandStage1_3.png,UNKNOWN_REVIEW,review,384,270,381,262,28.72,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_4_223fcbbb,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_4.png,BandStage1_4.png,UNKNOWN_REVIEW,review,346,384,345,381,48.36,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_5_0d48c50d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_5.png,BandStage1_5.png,UNKNOWN_REVIEW,review,372,418,369,416,52.42,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_6_7f8cbff8,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_6.png,BandStage1_6.png,UNKNOWN_REVIEW,review,429,361,428,358,52.02,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_7_820725b9,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_7.png,BandStage1_7.png,UNKNOWN_REVIEW,review,434,364,429,362,54.02,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage1_8_d4233d70,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage1_8.png,BandStage1_8.png,UNKNOWN_REVIEW,review,382,391,379,383,52.11,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage2_1_d1cd2e8a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_1.png,BandStage2_1.png,UNKNOWN_REVIEW,review,425,489,422,480,71.05,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_bandstage2_2_31c1237b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_2.png,BandStage2_2.png,TILESET_ATLAS,atlas_or_large_sheet,297,518,290,513,69.11,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_unknown_review_bandstage2_3_9dcb09fe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_3.png,BandStage2_3.png,UNKNOWN_REVIEW,review,438,362,433,354,63.5,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage2_4_3c2a3d35,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_4.png,BandStage2_4.png,UNKNOWN_REVIEW,review,337,452,332,449,65.43,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_bandstage2_5_c2056e9d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_5.png,BandStage2_5.png,TILESET_ATLAS,atlas_or_large_sheet,474,523,470,518,79.04,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_unknown_review_bandstage2_6_19037941,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_6.png,BandStage2_6.png,UNKNOWN_REVIEW,review,402,509,396,504,70.17,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage2_7_a19a775e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_7.png,BandStage2_7.png,UNKNOWN_REVIEW,review,384,485,378,481,68.89,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage2_8_6f033a95,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage2_8.png,BandStage2_8.png,UNKNOWN_REVIEW,review,465,400,461,398,72.99,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_1_2c5f16aa,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_1.png,BandStage3_1.png,UNKNOWN_REVIEW,review,162,147,160,142,48.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_2_c69469dd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_2.png,BandStage3_2.png,UNKNOWN_REVIEW,review,111,142,106,141,40.48,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_3_04653814,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_3.png,BandStage3_3.png,UNKNOWN_REVIEW,review,155,88,151,87,36.06,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_4_c22949c1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_4.png,BandStage3_4.png,UNKNOWN_REVIEW,review,127,158,126,154,48.53,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_5_3c28badd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_5.png,BandStage3_5.png,UNKNOWN_REVIEW,review,170,137,168,135,49.38,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_6_9dbfc436,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_6.png,BandStage3_6.png,UNKNOWN_REVIEW,review,153,172,150,170,55.08,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_7_02133697,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_7.png,BandStage3_7.png,UNKNOWN_REVIEW,review,148,122,147,120,51.59,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandstage3_8_f0d8a4de,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandStage3_8.png,BandStage3_8.png,UNKNOWN_REVIEW,review,169,132,167,132,56.54,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandvan1_1_923b552b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_1.png,BandVan1_1.png,UNKNOWN_REVIEW,review,510,402,508,393,49.31,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandvan1_2_56bea70f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_2.png,BandVan1_2.png,UNKNOWN_REVIEW,review,292,450,277,447,45.36,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_bandvan1_3_c426fae4,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_3.png,BandVan1_3.png,TILESET_ATLAS,atlas_or_large_sheet,535,347,528,332,45.64,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_tileset_atlas_bandvan1_4_a8e50733,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_4.png,BandVan1_4.png,TILESET_ATLAS,atlas_or_large_sheet,296,555,290,548,46.99,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_unknown_review_bandvan1_5_887e8e88,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_5.png,BandVan1_5.png,UNKNOWN_REVIEW,review,428,471,414,466,54.68,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_tileset_atlas_bandvan1_6_12ddcfff,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_6.png,BandVan1_6.png,TILESET_ATLAS,atlas_or_large_sheet,479,517,470,504,58.95,"[""A_PRIMARY_ATLAS"", ""C_LARGE_OBJECT_PAINT""]",True,"A_PRIMARY_ATLAS, C_LARGE_OBJECT_PAINT"
pvg_unknown_review_bandvan1_7_12e8c75a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_7.png,BandVan1_7.png,UNKNOWN_REVIEW,review,493,412,489,409,55.22,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_unknown_review_bandvan1_8_6bf0267e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/BandVan1_8.png,BandVan1_8.png,UNKNOWN_REVIEW,review,447,469,444,467,55.6,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_2_b6c482c2,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_2.png,Barrier1_2.png,CLUTTER_SMALL,industrial_prop,130,60,127,56,33.05,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_4_51a0d6db,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_4.png,Barrier1_4.png,CLUTTER_SMALL,industrial_prop,126,59,124,56,30.13,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_5_b04c0b87,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_5.png,Barrier1_5.png,CLUTTER_SMALL,industrial_prop,94,97,92,95,52.2,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_6_c36be614,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_6.png,Barrier1_6.png,CLUTTER_SMALL,industrial_prop,100,99,99,92,55.52,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_7_7735355a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_7.png,Barrier1_7.png,CLUTTER_SMALL,industrial_prop,97,97,97,95,53.27,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier1_8_036dfb50,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier1_8.png,Barrier1_8.png,CLUTTER_SMALL,industrial_prop,92,97,90,93,51.32,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_1_eba7eaa1,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_1.png,Barrier2_1.png,CLUTTER_SMALL,industrial_prop,119,63,117,60,48.1,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_3_8e9c222d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_3.png,Barrier2_3.png,CLUTTER_SMALL,industrial_prop,123,63,117,59,50.75,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_4_708c34d6,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_4.png,Barrier2_4.png,CLUTTER_SMALL,industrial_prop,35,110,30,108,55.45,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_5_180b4d3b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_5.png,Barrier2_5.png,CLUTTER_SMALL,industrial_prop,89,93,88,92,64.04,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_6_ae605b36,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_6.png,Barrier2_6.png,CLUTTER_SMALL,industrial_prop,89,93,87,92,58.96,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_7_c610002e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_7.png,Barrier2_7.png,CLUTTER_SMALL,industrial_prop,89,94,87,91,59.73,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_clutter_small_barrier2_8_a0db8f2c,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Barrier2_8.png,Barrier2_8.png,CLUTTER_SMALL,industrial_prop,90,93,87,91,64.28,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_1_35809888,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_1.png,Billboard10_1.png,NEON_SIGN,sign_billboard,39,103,29,98,53.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_2_c5f887e3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_2.png,Billboard10_2.png,NEON_SIGN,sign_billboard,61,106,53,100,70.29,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_3_9b0b23fd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_3.png,Billboard10_3.png,NEON_SIGN,sign_billboard,36,87,29,82,48.34,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_4_f4103b1f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_4.png,Billboard10_4.png,NEON_SIGN,sign_billboard,63,84,53,80,63.34,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_5_7567f09b,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_5.png,Billboard10_5.png,NEON_SIGN,sign_billboard,52,106,46,105,58.85,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_6_a5fda360,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_6.png,Billboard10_6.png,NEON_SIGN,sign_billboard,62,94,57,91,61.05,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_7_b7810b8e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_7.png,Billboard10_7.png,NEON_SIGN,sign_billboard,60,95,57,93,61.65,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard10_8_8517dda3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard10_8.png,Billboard10_8.png,NEON_SIGN,sign_billboard,53,81,46,79,51.06,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_1_0b3a9abe,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_1.png,Billboard11_1.png,NEON_SIGN,sign_billboard,55,109,50,100,46.34,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_2_2172c8dd,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_2.png,Billboard11_2.png,NEON_SIGN,sign_billboard,15,132,7,129,67.02,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_3_ec5c4720,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_3.png,Billboard11_3.png,NEON_SIGN,sign_billboard,58,105,50,99,45.8,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_4_0afb431a,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_4.png,Billboard11_4.png,NEON_SIGN,sign_billboard,15,130,7,124,67.08,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_5_c5f28f1d,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_5.png,Billboard11_5.png,NEON_SIGN,sign_billboard,47,122,37,120,54.48,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_6_4e9c4ede,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_6.png,Billboard11_6.png,NEON_SIGN,sign_billboard,45,116,38,115,50.86,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_7_3c584628,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_7.png,Billboard11_7.png,NEON_SIGN,sign_billboard,45,121,38,120,52.03,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard11_8_48ce1ff3,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard11_8.png,Billboard11_8.png,NEON_SIGN,sign_billboard,43,119,37,116,49.01,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard12_1_5f324f6e,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard12_1.png,Billboard12_1.png,NEON_SIGN,sign_billboard,82,29,76,18,43.19,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard12_2_22da884f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard12_2.png,Billboard12_2.png,NEON_SIGN,sign_billboard,20,68,12,65,57.35,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard12_3_e0736675,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard12_3.png,Billboard12_3.png,NEON_SIGN,sign_billboard,79,31,76,21,36.22,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard12_4_84813d3f,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard12_4.png,Billboard12_4.png,NEON_SIGN,sign_billboard,19,68,11,66,53.79,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
pvg_neon_sign_billboard12_5_7afba084,res://assets/tilesets/cyber_city_core_tilesets/CyberCity_Core_Tiles_1/CyberCity_Core_Tiles_1/Billboard12_5.png,Billboard12_5.png,NEON_SIGN,sign_billboard,62,56,57,51,69.56,"[""C_LARGE_OBJECT_PAINT""]",True,C_LARGE_OBJECT_PAINT
